asin,description,about,aplus
B000P43IQY,,,
B078H2XJLW,,,
B07KM1VMYP,,,
B0BNGYWJSV,,,
B08MPXNW76,,,
B008KHKNMU,,,
B0B7SG9699,,,
B075SB3HKW,,,
B08HMSJ8BL,,,
B093QH7WVQ,,,
B07D7TRQLH,,,
B07RKYLWJD,,,
B07ZQ5F7LN,,,
B074QKBBHM,,,
B00BBXULH2,,,
B087YQ3VBH,,,
B0BD56B8SJ,,,
B07PDQSKM4,,,
B00U6AIZHE,,,
B0BFLT7RMC,,,
B08QDJLC4C,,,
B09LQT3BXW,,,
B0B9HWVG2Y,,,
B09P8XLZJL,,,
B09P9DLDVV,,,
B0732TMT81,,,
B00004THXS,,,
B00STABS40,,,
B08V926TM5,,,
B016OK3LGE,,,
B00HUYMDIQ,,,
B07BR68XVH,,,
B07F8TRWPB,,,
B07L4YF1KM,,,
B0BR4XK4F4,,,
B001592LFC,,,
B07HHMZB4G,,,
B0BLVZ2HFK,,,
B0BLCKNG2V,,,
B082X7DPN7,,,
B09FJRST2L,,,
B0BTW11CS3,,,
B087CFJ93B,,,
B00YAE98T6,,,
B08LV2WCC8,,,
B08T5RP236,,,
B08L3Z9339,,,
B0BL3Z1WC1,,,
B094CDL8H5,,,
B00UZ8A7D2,,,
B00004SABC,,,
B00GLFCYWK,,,
B09J15J227,,,
B09JVWK5N4,,,
B09DS3T6MD,,,
B0BNP45HFH,,,
B08L69G45P,,,
B08DQNTF4S,,,
B071P9KS7C,,,
B009JPXSOC,,,
B004UMDLAA,,,
B0781SFSZX,,,
B0BPCBWB9M,,,
B07X4B645D,,,
B08WRG4DPZ,,,
B088PPBC5Z,,,
B00LGHOI8G,,,
B07KC1WHWY,,,
B00WZDZCL2,,,
B0009IZRQU,,,
B08CDB6HLB,,,
B0899HVNB1,,,
B089QV9GJK,,,
B08WJQRC2Q,,,
B01MCZMH6D,,,
B08KXC2MKQ,,,
B094N1V7Y4,,"About this item    A compact, versatile compound microscope with fully-coated all-glass optics. The four SA DIN Achromat objectives (40X Semi-plan) combined with interchangeable wide-field 10X and 25X eyepieces offer six magnification levels: 40X, 100X, 250X, 400X, 1000X, and 2500X.    Ergonomic and user-friendly design reduces strain on the user. The Siedentopf head, easily adjustable for different interpupillary distances without losing focus, is 30-degree tilted to reduce neck strain. The focus knobs are positioned low to ensure that the hands can rest on the desk while using the microscope. The carrying handle, power adapter compartment, and power cord hanger are all integrated into the microscope stand for easy microscope transport and better storage of parts.    High energy efficient and LED illumination has a low power consumption and is compatible with a Type-C plug from a portable charger making this microscope absolutely portable. The auto power off function ensures that the battery is not drained inadvertently.    The built-in “quick start guide” system assists the user to find the focus point easily and also to adjust the right aperture diaphragm for perfect specimen illumination. A great image can easily be acquired, even for a new user for microscopes.    This microscope is covered by an industry-leading 8-year warranty for mechanical parts. Further instruction videos and manuals can be instantly accessed by simply scanning of the QR code on microscope.",
B0BYVH1HL2,,,
B09HGZV9VS,,,
B07B8P478R,,,
B00O9GRNP6,,,
B0BS1XWQWT,,,
B08JTWKY3W,,,
B0BZZDGBST,,,
B00AM5VO6M,,,
B0B5XWTXB6,,,
B09T329PV8,,,
B0BLRLJG2R,,,
B09P35DPT5,,,
B0743HB62L,,,
B01BPJJVOA,,,
B00GGY1USU,,,
B07X64KJVY,,,
B08WRKZM97,,,
B0B684CXK6,,,
B00X6IGQU6,,,
B09NR179B7,,,
B01HCGFXGU,,,
B08VRHTX39,,,
B07VSDYVBK,,,
B00LY8K02K,,,
B07XLKHBLG,,,
B078G74Q6B,,,
B01E5DVONO,,,
B0080IGZHG,,,
B07JZHCX6Y,,,
B003UFADC2,,,
B079YJNM3Z,,,
B0BL6MQRMX,,,
B0822JBM3J,,,
B09FGC46CC,,,
B07BF86SRP,,,
B0039ZPF1C,,,
B0BGS22Y8Z,,,
B01BPJIWQI,,,
B09QFN3BWF,,,
B00BEK1WZW,,,
B08WJP4CJX,,,
B01M4P4ZV2,,,
B00EUUJ5KC,,,
B09ND6ZD31,,,
B073D8VH5S,,,
B082Y4ND8J,,,
B07G92FG7L,,,
B003AM87PU,,,
B09Y5KPY5Z,,,
B06X95M9ZQ,,,
B098HRYHSZ,,,
B092RQLT75,,"About this item    【Hand Held Telescopes】 - High-Power HD compact Monoscope for bird watching, stargazing, hunting, or attending a sporting event, the Python 12x45 monocular telescope is the perfect companion for all your outdoor activities. Its high-powered, long-range capabilities, and durable design make this birding scope a reliable choice for every adventure enthusiast.    【Complete Set with Accessories】- The Python 12x45 monocular telescope comes with a smartphone adapter, flexible tripod, and portable bag, providing you with everything you need for digital observation even on travel. Capture breathtaking photos and videos with your phone camera, and enjoy stable viewing with the adjustable tripod, making this the ultimate monocular kit for all your adventures.    【Durable and Portable Design】 - Built for the outdoors, the Python 12x45 monocular telescope features a rugged, military-grade tactical construction that can withstand harsh conditions. The compact size and lightweight design make it easy to carry in the included portable bag, ensuring you have the perfect magnifier for every situation, from hiking and camping to star gazing and wildlife observation, this mini telephoto got your back!    【Superior Optics and Night Vision Capability】 - Equipped with high-quality BAK4 prism and multi-coated lens, the Python 12x45 monocular telescope delivers crisp, clear images with minimal distortion. Its iPhone telephoto feature allows you to explore the beauty of the night sky, making it the ideal choice for stargazing, astronomy, and spotting nocturnal wildlife as a spotter scope. Experience the wonders of the cosmos and nature with this powerful, compact monoscope.    【Universal Smartphone Compatibility and Easy Setup】 - The Python 12x45 monocular telescope is compatible with iPhone, Android, and other smartphones, making it a versatile tool for capturing stunning images and videos. The included smartphone adapter and flexible tripod ensure a quick and hassle-free setup, allowing you to focus on enjoying the breathtaking views and unforgettable moments with your monocular for adults high powered, star scope monoculars, future spy, and cosmic scope adventures.",
B08WRC3NRL,,,
B08WRGCQ13,,,
B00X4LJD4Q,,,
B0B724TXSQ,,,
B000MLL6QE,,,
B00BD5EZ20,,,
B0058F15RO,,,
B00FG89DR2,,,
B09Y56TSKC,,"About this item    【Plug & Play Design】This Otoscope is easy to operate & does not require additional software or external devices. The 4.3"" HD screen provides a vivid view from the probe's perspective during use & saves all captured media directly to the included 32GB TF card. With the retractable probe integrated into the body of the monitor, you can be sure that you won't have to worry about missplacing the probe when the Otoscope is not in-use.    【4.3 Inch IPS Screen】Our ScopeAround MS430 Otoscope is an effective tool for use to simultaneously inspect & clean out your ear. With the included camera probe and 4.3"" IPS screen, this Otoscope better enables you to record & track your ear health.And it can also be used to check the nose, throat, eyes, saving you the cost of going to the hospital.    【High Definition Video】This HD Otoscope will provide you with a clear & wide field of view, aided by the 6 LED lights embedded within the perimeter of the probe's lens, to illuminate the dark crevices within the ear canal, nasal cavity or mouth. For ensured safety, the probe includes heat-sinks & temperature controls to prevent the probe from getting too warm.    【3.9mm ULTRA-SLIM Lens】The probe attached to the MS430 adopts the latest 3.9mm, ultra-slim lens with a 1"" focal-distance that can easily & safely reach deep into the ear canal, all the way up to the eardrum, for the most efficient cleaning.This otoscope slender 3.9mm probe is suitable for children, adults, pets, medical observation learning.    【Soft & Safe Silicone Ear Spoon】The inlcuded Ear Spoons make use of a soft, silica materialfor delicate excavations from within the ear canal & the protective Silicone Plug can be adjusted to accomodate differently-sized ears, which is appropriate for adults & children alike.",
B0BQTTTPK2,,,
B098HJYBZW,,,
B0185OBFEM,,,
B0822QRLKJ,,,
B00VTSIVO4,,,
B003X0H8LS,,,
B005CT956O,,,
B081F64YLB,,,
B0BHNQ9GZ3,,,
B06XF799ZS,,,
B009OCGN3S,,,
B0787LHVM7,,"About this item    THE ULTIMATE BINOCULAR PACKAGE - Complete with a handy neck strap, gorgeous carry case and fully adjustable so your kids can use too. Our binoculars will have you covered. With a wide working range of 20m-1000m, (not suitable for use under 20m) our binoculars will enable you to see the world at a distance. Whether bird watching, on safari, stargazing or just admiring the great outdoors, our pocket binoculars for adults and children will be handy for any activity.    PIONEERING AUTO FOCUS TECHNOLOGY - We relentlessly push the boundaries of vision technology. And so, we have integrated our unerring proprietary auto focus technology into our binoculars. This will give you perfect, crisp and sharp focus in just a matter of milliseconds. Which make our 10x25 binoculars perfect for bird watching, hunting, and safaris, so you can observe the natural world in exquisite detail. Whether you're whale watching or sitting in the backyard, we've got you.    ULTRA-CLEAR & CRISP VISION - What sets our auto focus binoculars apart is the ultra-sharp optics and vision they produce. This is because our lenses are constructed from BAK4, which is considered the best type of prism material. It has a high refractive index and a lower critical angle than other materials, which means it transmits light better with greater efficiency. Resulting in super high-quality stable vision to enjoy.    COMPACT LIGHTWEIGHT & DURABLE - Our bird watching binoculars are compact, portable and 100% waterproof. Our powerful binoculars will fit easily in your pocket, making them the perfect pocket binoculars to travel with. You'll be amazed by the level of durability and shock resistance integrated into our innovative design. When exploring nature, you won't need to worry about scraping or dropping your binoculars, we have tested them thoroughly to make sure they are the ultimate adventure companion.    THE BENCHMARK IN BINOCULARS - At Mahauk, we have created the benchmark in binoculars. Compact design, proprietary auto focus technology and a durable, waterproof outer shell amalgamate together to formulate the undisputed best binoculars on the market. Just when you thought our small binoculars couldn't get any better, we have incorporated 10x magnification, BAK4 prism material, the best you can get, and an ultra hard wearing rubber outer-shell to round off the perfect binocular experience.",
B09W99RN3T,,,
B094SND229,,,
B09NBD12DR,,,
B00SGCDMZY,,,
B08WR84J13,,,
B08WRR5J99,,,
B07ZZLM2HK,,,
B08WJPZYML,,,
B01M2AJC9J,,,
B00D05BQAU,,"About this item    Portable yet powerful, these binoculars feature 70mm objective lenses and 15x power magnification    BAK-4 prisms and fully multi-coated optics ensure great light transmission and contrast    Individual binocular eyepiece focusing for enhanced accuracy    We recommend using a tripod for extended viewing, attachment to tripod requires L-adapter and field tripod or binocular mount (all sold separately)    Includes heavy-duty aluminum case, dust caps, and more",
B01B2OR23U,,"About this item    Image erecting BAK4 prism with anti-reflection coating.    High accuracy and high light reflection prism.    Internally matte blackened and threaded for no internal stray light reflection.    1.25"" adapter with brass compression ring included.    Entirely aluminum, black anodized, smooth finish. If there is any problem of focusing due to the light path for a few telescopes, please feel free to contact us for help.",
B006ZN4SP4,,,
B08JCHVGDR,,,
B097LKB9XZ,,,
B097GJ7FSV,,,
B00OJ5YR8S,,,
B00B7LQ9QU,,,
B0179Z7EN4,,,
B00LU1DAWI,,,
B078MZDK1T,,,
B0816RXBBC,,,
B0BP7JZ7J3,,,
B09FDVY1XF,,,
B00S93PSCU,,,
B00E3QH62C,,,
B0BCZG5L2N,,,
B09MR7QRH8,,,
B09MR6S64M,,,
B09MR5G1CG,,,
B09MR7B6TJ,,,
B09DSLWLWQ,,,
B00S2P2DKA,,,
B0056X4RRS,,,
B07ZPNCQR5,,,
B00P7WDHN8,,,
B06WPB18HP,,,
B00NCPO2K4,,,
B09HDXR8FQ,,,
B00M4DEASE,,,
B07WHMRKGF,,,
B0000XMRBM,,,
B0C36RNMG5,,,
B07K9CCHYT,,,
B009YPYVGG,,,
B0BNP5T8S3,,,
B099N4NYY6,,,
B000083JEZ,,,
B07TKB8MMX,,,
B09MR878DK,,,
B09MR6X1TP,,,
B00S2P2BES,,,
B09YRK3KWD,,,
B009JROR40,,,
B01G2VGT3W,,,
B07J4R11V2,,,
B0985JCXZC,,,
B00P7WIYNG,,,
B0002HBMJO,,,
B000051ZO7,,,
B0B5W22ZVR,,,
B00CI1W2PA,,,
B0014YNGCK,,,
B0B9GK76GV,,,
B005C85R76,,,
B0BQLK2P5W,,,
B07J2TYW2G,,,
B09841HG7D,,,
B09L7Q9Y49,,,
B09YYJV39K,,,
B078WMK84S,,,
B01JKHJRPM,,,
B08HCRKXKY,,,
B0BMZR78PG,,,
B07RN7HBF4,,,
B0000XMRKI,,,
B07G12VWG5,,,
B00X5TNSCA,,,
B07S5Z65HQ,,,
B00SKO454U,,,
B00A9AL8H0,,,
B0C33DRNS4,,,
B09RZV82MY,,,
B09RZYGBQD,,"About this item    Basic Performance - This model provides a field of view that is able to make you feel like standing at 268ft to check the target when the target is actually away from 1000 yards. Features include a clear focus without a color-changed or Edge blurred.    Close Focus - Just as critically important and it is usually only equipped in the expensive model. This feature lets you see the target clearly when it is just far away from a few steps. Applicable to labels on a shelf, raccoons in your backyard, water pipes on the roof, subtitles on the screen, etc.    Comfort View - The adjustable eyecups are fully considered for eyeglass wearers allowing you to see easily even with glasses in place. Also, You will enjoy the focused sight and more comfort when your eyes are resting against the eyecups if you do not wear glasses.    Compact Design - These compact binoculars can be folded up and slipped into your pocket or pack easily, they can be taken anywhere because of their lightweight at 0.72lb only. The handling design makes the binoculars easy to hold and keep stably.    Broad Usage - These small binoculars are used for various activities, such as bird watching, hiking, hunting, sports and other ""on the go"" activities. Also, they make an ideal gift for anyone who wants to enjoy close-up outside activities. Also, a strong EVA storage case (A case not the nylon bag) comes with the package.",
B0BBQKPX6W,,,
B0015TKAOG,,,
B08HD2SFDT,,,
B07FYPC1CD,,,
B07L1B9QLB,,,
B0BR9JMQVC,,,
B0BZBZM96R,,,
B008KVNWXI,,,
B005M13CXE,,,
B0096TNJSG,,,
B09WNBZ6DL,,,
B00Z4G3D22,,,
B08XN319DF,,,
B0BZBP6NTP,,,
B07WJ1RYKT,,,
B0C33QCHTC,,,
B00K6DZ6XC,,,
B07RJYQW9J,,,
B095K26Q2L,,,
B08M42RYW5,,,
B00TM7BQ00,,,
B0B3D9GLLH,,,
B0BM4GNN1W,,,
B0007UQNKO,,,
B016ICHOQ6,,,
B01J4FR0C2,,"About this item    BEST SOLAR OBSERVATION: Guaranteed safe observation of the sun! Our solar viewing binoculars offer high contrast images that clearly show the finer details of the sun, Eclipses, Planetary Transits and Sunspot activity/magnetic storms.    100% SAFETY AND QUALITY: All our solar binoculars are personally tested on the sun to ensure maximum safety. Our sunoculars meet the same safety standards as the entire family of Lunt Solar products! Lunt Solar Systems is the premier manufacturer of Solar telescopes and filters.    POCKET SIZED SUN BINOCULARS: Our sun binoculars are compact, lightweight and portable so that they can fit easily into your pocket or backpack. These pocket-size binoculars are convenient for travel, hiking, and allow you to view the sun on the go!    PROTECTED OPTICAL DESIGN: Examine our sun with clear vision! The light of the sun is reduced to a comfortable ND-5 transmission and all ultraviolet and infrared components are safely blocked through the effective optical design of our sun viewing binoculars.    EASY AND SAFE OBSERVATION: These safe solar binoculars offer a perfect view of the sun! Our sunoculars come with everything you need to view the sun clearly. Along with your sunoculars, this kit includes a soft case, strap, lens caps, and cleansing cloth.",
B07ZWNKV12,,,
B0786Q2RFJ,,,
B09FWYQ6TG,,,
B08R9H8BP2,,,
B00LDYHYT2,,"About this item    Whether you're looking at wildlife or scenery, two things are important: color and clarity The PROSTAFF 7S brings you both, thanks to Fully Multilayer Coated lenses and Phase Correction Coated Roof Prisms    Even eyeglass wearers will enjoy looking through the PROSTAFF 7S The turn-and-slide rubber eyecups allow anyone to adjust the space between their eye and the binocular's eyepiece, ensuring a full field of view    The PROSTAFF 7S is comfortable to hold, even in wet conditions, thanks to its rubber armored body The rubber armor also protects the binocular in case it is dropped or handled roughly",
B0BFVQ6P1W,,,
B07D5N2BVX,,,
B00A6LY5JA,,,
B01N41EGO7,,,
B0B4G2B63D,,,
B077KBFLPP,,,
B0BFGRGW13,,,
B08N5F6F3B,,,
B09HCRK9J8,,,
B085CJ1CRX,,,
B005R0BSE0,,,
B08SVVMZBK,,"About this item    Multi-purpose Lenses For Versatile Uses - Creatively equipped with digital lens and microbial lens, this newest model enables you to observe details of macroscopic objects like error coins, printed circuit board, insects, plants with microbial lens at 50-500X magnification range. The microbial lens allows you to observe cells, microorganism and slides with microbial lens at 100-2000X magnification range    7’’ IPS 1080P Display - 1080P resolution together with 12 megapixels ultra focusing camera sensor delivers impressive performance on displaying good color details. The adjustable LED lights(8 on the lens 2 at the bottom)offer all-round illumination, creating great viewing environment    Supports PC View - Compatible with Windows and Mac OS(10.5 and above) system, you can observe in larger scale with scope connecting to PC. No extra software download needed, just run the default APPs ""Windows Camera"" for Windows 10 and ""Photo Booth"" for iMac/MacBook    Allows Photographing And Recording Video - The two modes can be switched with one button so you can snap images and record video and save them on the SD card(Included), facilitating instant data sharing with families and friends    This microscope comes with two slides, you can also make glass slides by yourself, slides must be thin and transparent    Available photo resolution: 12MP 4023*3024, 8MP 3264*2448, 5MP 2592*1944, 1MP 1280*720. Available video resolution: 1080P 1920*1080, 720P 1280*720, VGA 640*480",
B0BLTWC26D,,,
B07K2174VF,,,
B07GSSTCV7,,,
B08H2JXJGM,,,
B0BYJSG65J,,,
B005XUOQF2,,,
B08KVTP9J2,,,
B08N5B9QXD,,,
B09K82FBGG,,,
B0822JLCGJ,,,
B0822HHNVR,,,
B0786X6Z6R,,,
B09HSBCW9J,,,
B000MILW9S,,,
B073ZDGK77,,About this item    Lower magnification allows the user to locate a subject more easily and then zoom in for a close-up view    Multi-coated optics enhances sharpness of detail and crispness of color    High quality BaK-4 prisms provide higher light transmission for better viewing in low light conditions    Large objective diameter provides a comfortable viewing aperture at high magnification levels    Long eye relief for more comfortable for all users; essential for those wearing eyeglasses while viewing    Diopter adjustment allows for refinement of image to correct for any differences in strength between the users own eyes    Tripod adapter included to mount the binocular on a tripod for prolonged viewing sessions or simply for increased stability while observing,
B00T9N2FL6,,,
B0BXTBJDPY,,,
B006I6XCY6,,,
B08CZCH2PP,,,
B00FG89EO4,,,
B07LG6Z3SG,,,
B0779W98LL,,,
B00BD57F8Q,,,
B08P8WV6FW,,,
B0BQ71V2G1,,,
B079RL9QSH,,,
B08KRQTDLH,,,
B007W5BVOU,,,
B00Q5BL00C,,,
B002828HJE,,,
B0C2H4HKPF,,,
B085XZVFGT,,,
B09Z6WBMM3,,,
B00UZ37VNG,,,
B0B6PL67K2,,,
B0B6PSQRT9,,"About this item    ✅【High Powered 12x Magnification & Larger View】Amither high powered monocular telescope is made for professional outdoor enthusiasts. It provides 12X magnification and 252Ft/1000Yds(84m/1000m) large Field of View (FOV) with its 56mm wide objective lens. Viewing from a large 22mm ocular lens, you can get a high-definition clear image of the scenery, wildlife, birds or other objects in detail.    ✅【Ultra Clear, High Contrast & Resolution, Bright Image】Our portable telescope is equipped with the professional BAK4 prism and a Fully Multi-Coated (FMC) green film optical glass lens, ensuring a light transmittance of 99.5%, providing a realistic and sharp view with less distortion. Protect your eyes from glare while having a brighter view with more details.    ✅【Support Low Light Night Visions for Your Adventures】This high-quality zoom monocular telescope helps you observe distant objects during outdoor adventures day and night. It still provides you clear images under low light circumstances as long as there is a certain light source to your target. (❗Please note that the telescope does not work in complete darkness.)    ✅【Tripod & Smartphone Adapter for Extended Use】This is not only a compact handheld phone monocular telescope, it also comes with a sturdy tripod stand and a smartphone holder so you can capture all the amazing views you find by filming photos or videos. It's compatible with most smartphones in the market including Android and iOS phones, ensuring a wide range of use.    ✅【An Outdoor Adventure Companion & Great Gift】The travel monocular telescope for stargazing is a professional outdoor equipment for a variety of outdoor activities including star watching, climbing, camping, backpacking, target shooting, scenic viewing, concerts, golf, traveling, astronomy, and more. It also makes an ideal gift for any outdoor fan you know.",
B00SGCFT32,,,
B08DXTZ1RD,,,
B07F8P4MFT,,,
B00ZPKVC7A,,,
B08HJZXGP2,,,
B07YS5WYZC,,,
B07CJ5P9X7,,"About this item    【LARGE FIELD OF VIEW】3X magnification for indoor viewing, Specially suitable for theaters and horserace.    【COMPACT SIZE】3.54x1.96x1.18 inch,6.2oz,delicate Gold chain, mini pocket size,lightweight to carry with.    【EASY ON FOCUS】adjust by Smooth ""center-focus knob"" and right eye lens ,easy on focus even for kids.    【GOOD QUALITY】Beautiful design and durability built to last.100% quality materials used and tested extensively.    【BESTT GIFT】Since this product is not a professional optical lens. It is more ornamental compared with the practicality. It is a perfect Birthday Christmas Halloween.",
B08RBY3HMX,,,
B01BL2ZB0E,,,
B08293XT1Q,,,
B0000E6E1L,,,
B00YLSQ9DY,,,
B008KVO6FQ,,,
B077ZN85VW,,"About this item    This Aluminum microscope working station can be adjusted up and down to satisfy your requirement.    Lens of microscope can be fixed on this Aluminum stand    Microscope stand is easy to install and remove    This Adjustable Stand is light weight, convenient to carry    Enjoy 12 months no-worry warranty on parts and lifetime technical support.",
B0B3DTT3ZW,,,
B09HCQ4YNC,,,
B0822HGW17,,,
B00NCPN7E6,,,
B000OXKMAG,,,
B0002CTZAC,,,
B091H7JSLY,,,
B07JDCWXWW,,,
B07MXWHXZW,,,
B000MLHMBM,,,
B0B9XYZGT4,,,
B08XMXFPF3,,,
B07Y5PJH2D,,,
B0076OND2A,,,
B0BZNTGGDR,,,
B0B56DXN73,,,
B0017GXFXU,,,
B000MLL6QO,,,
B0B3DPM1CZ,,,
B0BXFCPS9D,,,
B0B292QQXT,,"About this item    【UHD 2160P HDMI Digital Microscope】Ultra-high definition 2160P Video Record, 7 inch IPS screen while supporting HDMI output, microscope screen and HDMI screen can display simultaneously that allows you to see a more microscopic world and free your eyes all the time.    【Coin Microscope with 10.4"" high stand for Full View of Coins】Equipped with a 10.4"" high stand, you can easily get a full view of coins, such as Dollar 38.1mm (1.5 in), Half Dollar 30.61mm (1.205 in).    【Soldering Microscope with High Object Distance and larger Metal Stands】Andonstar’s newest 10.4'' high stand, meet the needs of your larger work envelope, and the bracket angle is adjustable which can bring you 3D visual effects, 7.9""*7.1"" large base plate area, suitable for maintenance of large-area circuit boards such as computers.    【UV filter protect the lens】UV filter and strong metal material, suitable for high-temperature environments such as soldering and repairing.    【Wireless Remote Control】It is convenient for you to operate from a long distance and supports functions such as image discoloration and digital zoom. It is especially suitable for educational demonstrations and other scenes. Easily take photos and videos, and avoid the shake that affects the picture quality caused by pressing the screen buttons.    【Great Microscope Kit for Adults and Kids】Equipped with a bottom light stage and prepared slides kit, a microscope can meets the common needs of adults and kids.    【Easy to Use】Rotate the focusing wheel to focus, and rotate the bracket knob to adjust the object distance. Quick access to the wonderful microscopic world! Not just a microscope. With a Micro SD card you can easily take and store the images or videos of the micro-world you observe.    
   【Adjustable LED Lights】Built-in 8 LED lights to surround the lens, and the light intensity can be adjusted by rotating the gear under the screen button. Also comes with 2 metal base plate side lights, with a total of eight intensity levels of LED lights that can meet your different requirements for image brightness. 【Professional Measurement Software】Simply download our professional measurement software, you can easily connect the microscope to your Windows PC to measure the length of objects, calculate the area, take photos, videos, etc. 【What you can get】: ①Microscope host, ②Microscope bottom light stage, ③Prepared slides kit, ④Twezzers, ⑤Observation box, ⑥Column, ⑦Base metal clips, wrench set, ⑧Screw driver, ⑨Base plate, ⑩UV filter(has assembled to the front of the lens), ⑪Power plug, ⑫Remote control, ⑬Switch cable, ⑭HDMI cable, ⑮USB cable, ⑯Instruction, 24-hour professional after-sales service.   Show more",
B0714759NQ,,,
B07LGFKLLN,,"About this item    DURABLE BINOCULARS FOR EXTREME HEAT OR COLD - Tested in extreme operational conditions from -15°C to +55°C and storage temperatures -40°C to +70°C    OUTSTANDING VIEWING IN ALL CONDITIONS Dielectric coatings and fully multicoated optics for stunning high definition and incredible colors    BINOCULARS WATERPROOF to IPX7 with fog proof nitrogen-purged lenses, featuring a hydrophobic coating to repel water, all fully tested and quality control inspected    EFFORTLESS FOCUSING - smooth precision-engineered focus knob with just 1.5 turns and close focus from 6.6ft/2m    HAWKE LIFETIME WORLDWIDE WARRANTY - genuine product from the brand leader in affordable, high performance binoculars and spotting scopes",
B07P8YC7JN,,,
B0C1L1Y5XT,,,
B0BLZ3RNFT,,,
B08XXH13NJ,,,
B08XW5BMVN,,"About this item    Ultra-compact roof prism optical design finished in natural rubber armour    Nitrogen waterproof construction    ED, wide-field fully multi-coated optical system + PC phase corrected prisms and Oasis-C+ coatings    Lightweight polycarbonate body    Long eye relief for spectacle wearers",
B00B73JOC4,,,
B001RNMEEO,,,
B08CNBKLWZ,,,
B07JQ2G8DQ,,,
B00LMSVPFS,,,
B09JQNGV39,,,
B005CT95D2,,,
B07K9FWV27,,,
B0BJQ3GJ3C,,,
B09G6L6JZ4,,,
B0BL43T1K5,,,
B0069VYDNO,,,
B07HLX6N8Q,,,
B0B7JCXDBT,,,
B0BYHRRVJ9,,,
B09XHPNWDM,,,
B07DHV4XPL,,,
B00A15CUMU,,,
B083KHH3VL,,,
B0BS8BB216,,,
B00D12U1H6,,,
B0BQR9NW1J,,,
B09HCQDVNT,,,
B006U3ZJIO,,,
B08MVKKSLY,,"About this item    【 The First 3 Lens Digital Microscope-See more !】The Tomlov DM602 is the first HDMI digital microscope that features a triple lens system, including lens A for error coin inspection, lens L for circuit board microscope, and lens D for biological slide observation. With three cameras and different focal ranges, it provides a wider field of view, allowing for surveying from different angles    【 Enhanced Soldering Lens L - View PCB Board with Larger Working Range 】Lens L of Tomlov smd soldering microscope has a long focal length (3.5""-7.5""), enabling users to perform work or manipulate large items with an extremely large working distance, eliminating concerns about accidentally crashing soldering irons or tools into the microscope for pcb soldering    【 Basic Coin Lens A - Inspect Coins from Details to Full View 】The Tomlov DM602 10.1"" coin microscope with lights for error coins can capture a coin in full detail. Upgraded with special Lens A and a longer 10-inch stand, it's easy to get a full view of dime, penny, nickel, quarter, dollar, and even the large silver dollar directly on this coin magnifier for error coins.    【 Special Biological Lens D -Get Ready to Witness the Miniature Marvels of the World 】Equipped with1500x biological Lens D, bottom transmitted light, and prepared slides, Tomlov LCD digital microscope is designed to help students/kids/adults/beginner/amateur scientists/hobbyists explore the fantastic world of life. It is ideal for school, laboratory or home teaching, and one-on-one instruction.    【Upgraded 10.1 inch IPS Premium Screen 】 Tomlov microscope for soldering electronics adopts a 10.1"" IPS screen, allowing you to enjoy vivid and saturated colors. A full 178° visual angle realizes quality viewing when you share the screen with your family or friends. Even after prolonged use, the 10.1 inch digital gem microscope ensures no ghosting, stuttering, or tearing, effectively protecting your eyes.    【Upgraded 2K Video Microscope 】Utilizing a UHD sensor, Tomlov DM602 digital microscope for electronics repair boasts incredibly clear 2K ultra-video and captures 24MP vibrant color still images, surpassing the 1080P/12MP resolution available on the market. With 2K resolution, you can observe and savor clear details and various subtle movements in the amazing micro world.    【 HDMI& USB Output for Larger View 】 Equipped with USB and mini HDMI ports, the Tomlov digital solder microscope with large screen can be connected to any HD monitor and computer. Plug and play, simply hooking up to your laptops/computers/TV/HD monitor/projector, your vision will be extended both on the digital microscope camera and TV or computer.    
   【 Expand and Store Big】 Equipped with a 64GB micro SD memory card, this Tomlov video microscope for adults allows you to record high-quality footage on your coin microscope 10 inch screen , store it, and transfer it between devices. Perfect for those who want to record beautiful moments. 【 Get More Done with Less Strain】With an advanced ergonomic design featuring height adjust, swivel, and tilt, the digital microscope 2000x with lights offers greater user comfort during long periods of use. You can easily adjust to get just the right viewing angle 【 Suitable for Various Microscopy Requirements】 Tomlov digital inspection microscope can be widely used in circuit board inspection, coins, jewelry, gems, trichomes, rocks, stamps, clocks/clock repairs, skin inspections, children's education inspections, textile industrial, QC inspection, and can also be used for children's learning exploration, observing flowers, coins, etc.   Show more",
B08LQ8GFRP,,,
B0BYHS65P8,,,
B092QQG9XJ,,,
B00C7N3WN0,,,
B0BYHRH37S,,,
B077CZL8T5,,,
B001RNMEEE,,,
B00B73JN2K,,,
B0197K0M6A,,"About this item    40X to 1000X expanded magnification using three objective lenses and two eyepieces    Portable monocular microscope for students and enthusiasts. Plug it in or use batteries. It goes where you go.    Features solid metal construction, high-quality optics, LED lighting, and a 360° rotatable head    Includes a slide preparation kit with prepared slides, over 50 blank slides, stains, an assortment of tools, a bottle of Sparkle cleaning fluid, and ""The World of the Microscope"" book    Great for at-home learning. Add an optional digital-eyepiece camera, and you can stream microscopic images on popular video conferencing apps.",
B003B9ZFO8,,,
B07VJG6Z9R,,,
B09PQLBQCS,,,
B08CZB7W6X,,,
B0B5GBHLQZ,,,
B07DW9G8Q8,,,
